frame_index,time_ps,elapsed_ps,cavity_x_angstrom,cavity_y_angstrom,cavity_z_angstrom,cavity_radius_angstrom,donor_index,hydrogen_index,acceptor_index,bond_type,donor_acceptor_distance_angstrom,donor_hydrogen_acceptor_angle_degree,cavity_segment_distance_angstrom,cavity_associated,cavity_bridging
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,416,420,728,eda_nh_eda_n,3.073679086705805,157.2469732239051,8.890194389913745,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,419,426,728,eda_nh_eda_n,3.306917465245998,167.30312523985086,6.900725206345822,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,428,433,467,eda_nh_eda_n,3.0803849936414913,160.73103936881947,9.183559355500446,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,431,439,560,eda_nh_eda_n,3.4913322566333496,154.66321030357594,11.200347068867702,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,443,451,3,eda_nh_thf_o,3.290760024964037,151.2630136512307,14.882277350923047,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,452,456,659,eda_nh_eda_n,3.1861508375436385,160.22936631064158,4.7720057070152535,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,452,457,764,eda_nh_eda_n,3.484515834670799,158.5362372937682,4.089812652809816,True,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,464,469,755,eda_nh_eda_n,3.069324640612831,160.10049571205556,8.585463051105842,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,467,475,755,eda_nh_eda_n,3.156462586394709,171.8737744108419,8.681894917224504,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,479,487,683,eda_nh_eda_n,3.2593716734214997,159.7310870625513,10.42521757257972,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,491,499,431,eda_nh_eda_n,3.1316930655379123,164.53489383415945,10.284589609057855,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,503,511,767,eda_nh_eda_n,2.8457294965391977,167.980624772736,6.967967615806805,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,512,516,608,eda_nh_eda_n,3.285407416736921,151.85000295386223,10.812936154039193,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,515,522,608,eda_nh_eda_n,3.1184130007627,150.40667220260795,11.766743397549403,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,515,523,527,eda_nh_eda_n,3.049475667503427,151.20426383000583,10.636883898299514,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,524,529,644,eda_nh_eda_n,2.9072507108192043,170.8114610632676,7.918294136435429,False,False
0,0.0,0.0,15.00971603393555,15.343265279134117,17.01101150512695,2.3215908262998797,527,534,644,eda_nh_eda_n,3.0392264346903493,152.0453601654384,7.918294136435429,False,False
