frame_index,time_ps,elapsed_ps,cavity_x_angstrom,cavity_y_angstrom,cavity_z_angstrom,cavity_radius_angstrom,donor_index,hydrogen_index,acceptor_index,bond_type,donor_acceptor_distance_angstrom,donor_hydrogen_acceptor_angle_degree,cavity_segment_distance_angstrom,cavity_associated,cavity_bridging
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,0,4,132,eda_nh_eda_n,3.2304177183613167,162.97234472139436,8.000407629372505,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,3,11,132,eda_nh_eda_n,3.0773198034242406,154.12925615011363,8.09062977811342,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,12,17,531,eda_nh_eda_n,3.13815674789231,175.5855130345197,8.431379184182449,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,24,29,243,eda_nh_eda_n,3.0435179380278146,157.90866855205905,5.445576212391001,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,27,34,12,eda_nh_eda_n,3.1092928567589495,178.3822129521433,8.431379184182449,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,36,41,351,eda_nh_eda_n,3.2026394263834805,162.30738449350238,8.37536927796165,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,48,52,27,eda_nh_eda_n,3.2009212570874928,159.26280508291205,8.992816266375566,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,60,64,732,eda_nh_eda_n,3.410777552490597,165.6032937609118,6.973941619407673,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,60,65,123,eda_nh_eda_n,3.022400938671803,157.310103854409,6.782417479136211,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,72,77,15,eda_nh_eda_n,3.0944788803141763,170.51925215739408,7.977878508397496,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,84,89,195,eda_nh_eda_n,3.057866269006161,163.6161556240931,4.4602533126467945,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,96,101,420,eda_nh_eda_n,3.233172313285853,167.21068530768008,11.937637081467008,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,108,112,384,eda_nh_eda_n,2.962127955156489,158.31426676511592,12.677967883728309,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,111,119,384,eda_nh_eda_n,3.150173545165708,170.73740673516636,13.811260405301017,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,132,136,399,eda_nh_eda_n,3.490171915864549,157.7802839262459,8.460597448438879,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,144,149,507,eda_nh_eda_n,3.169311055739575,162.21323743966363,9.30330694935276,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,171,179,363,eda_nh_eda_n,3.382602652086757,157.7343748554716,3.5306852823735775,True,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,180,185,480,eda_nh_eda_n,3.21634950438684,155.3753611076514,11.325127447255202,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,192,196,651,eda_nh_eda_n,3.4377315778929645,164.97918609680588,10.403367012267866,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,192,197,519,eda_nh_eda_n,3.2002825095524163,160.19707361071818,8.861373239646456,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,195,203,468,eda_nh_eda_n,3.310020657462355,173.85305047241917,7.42982484463633,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,204,208,252,eda_nh_eda_n,3.0595913985095176,164.48755156482014,9.995826132164419,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,216,220,588,eda_nh_eda_n,3.4901190259936143,162.7488337890451,7.668059795666476,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,219,227,564,eda_nh_eda_n,3.0167205551000857,158.0154094525537,10.074849765791557,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,231,238,627,eda_nh_eda_n,3.2257402093946346,175.88886864367444,10.590871700167487,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,240,245,84,eda_nh_eda_n,3.277881619534817,152.48245936138284,3.2176015063798666,True,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,252,257,327,eda_nh_eda_n,2.9497795909720668,155.85949374491096,11.077024945462929,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,267,274,288,eda_nh_eda_n,3.2540132116426403,167.71580982144192,7.3597293757805105,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,276,281,396,eda_nh_eda_n,2.9033439883126553,171.84552787576735,8.144462037172074,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,288,293,435,eda_nh_eda_n,2.9463710829626772,176.14176871537242,7.310249793779788,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,291,299,435,eda_nh_eda_n,3.30681182760627,154.7008501601518,7.60435661544523,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,300,304,723,eda_nh_eda_n,3.3846414898526547,157.83400665555484,10.855527164708837,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,303,311,552,eda_nh_eda_n,3.3700447584967277,164.78974348745655,12.698857672285131,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,312,317,276,eda_nh_eda_n,2.831413290395532,160.63239394199474,5.927029350713533,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,324,328,279,eda_nh_eda_n,2.9335651070936115,158.76867771078892,7.357210074158388,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,327,334,624,eda_nh_eda_n,3.3553998333963495,166.64293606198615,9.8442855689346,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,336,341,36,eda_nh_eda_n,3.1208002794162106,176.76093564897363,8.304770533058578,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,339,346,591,eda_nh_eda_n,3.13663441144276,174.145268752892,9.15922914720515,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,360,365,171,eda_nh_eda_n,3.3712615365754117,150.48229066947877,3.064617315508705,True,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,375,382,240,eda_nh_eda_n,3.1315167271356397,168.4032606502677,3.0555534791946175,True,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,387,394,108,eda_nh_eda_n,3.0380425508742332,164.31480688665394,12.53682030486227,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,396,401,684,eda_nh_eda_n,2.971346453143118,155.80587577197502,8.683371312669076,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,447,455,315,eda_nh_eda_n,3.1990057883527596,155.14142498907668,7.739640214906555,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,456,460,360,eda_nh_eda_n,2.9235755769877754,156.72198584133903,3.2072420996193847,True,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,471,478,699,eda_nh_eda_n,3.2977432448202255,150.01919143354925,9.961975812714648,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,471,479,396,eda_nh_eda_n,3.115671243980822,162.4433168207623,8.683371312669074,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,483,490,207,eda_nh_eda_n,3.0210992431814576,164.52025922755664,12.873059857671889,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,483,491,624,eda_nh_eda_n,3.3193189078579217,171.30593220324423,9.986647024969347,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,495,502,348,eda_nh_eda_n,3.006555323019687,177.54006884248702,11.014766950279824,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,495,503,447,eda_nh_eda_n,3.1887457461835647,172.59319594038394,10.068567415877911,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,504,509,168,eda_nh_eda_n,3.241896844558863,155.7688125001962,6.185146413191445,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,516,521,735,eda_nh_eda_n,3.202764843271756,154.98827763681686,5.646775919470396,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,552,556,759,eda_nh_eda_n,3.365798709661716,166.25919661405015,11.131059300691808,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,552,557,51,eda_nh_eda_n,3.109508695910151,173.83223607509595,9.819971262383135,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,588,593,336,eda_nh_eda_n,3.205168179698343,159.9167051773969,7.668059795666477,False,False
0,0.0,0.0,10.95675563812256,14.501588344573975,12.890300750732424,1.6572420996193846,591,599,96,eda_nh_eda_n,3.1248264376563664,169.94990886970803,9.15922914720515,False,False
